Name
Anaconda
Anchors Aweigh
Andalusia
Andalusian Smile
Andrea's Colada Collision
Andrej's Blue
Andy's Manhatten
Anestesia
Angel Face
Angel Face
Angel's Delight
Angel's Kiss
Angel's Kiss #2
Angel's Lips
Angel's Tip
Angel's Tip #2
Angel's Tit
Angel's Treat
Angel's Wing
Angela's Cantaloupe Martini
Angelfire
Angler's Cocktail
Angry Irishman
Angry Pirate
Anisette Cocktail
Ankle Breaker
Ann Sheridan Cocktail
Annabele Special
Annabelle Special
Ante
Anti-Freeze #4
Antibes
Antoine Special
Antoine's Lullaby
Antoines Tarred Image
Anton's Ecto Cooler
Anus Butter
Anzu
Apache
Apeach Martini
Aperitivo
Aperol '86
Aperol Sour
Apollo 1
Apollo 13
Apothecary
Appalachia
Appetizer
Appian Way
Apple a la Mode
Apple Batorade
Apple Bee
Apple Blossom
Apple Brandy Cocktail
Apple Brandy Sour
Apple Car
Apple Cart
Apple Coconut Sour
Apple Comfort
Apple Daiquiri
Apple Dubonnet
Apple Eden
Apple Fairy
Apple Grande
Apple Granny Crisp
Apple Jack
Apple Jack (Original)
Apple Jim
Apple Jolly Rancher
Apple Judy
Apple Kiss
Apple Manhattan
Apple Martini
Apple Martini #2
Apple Martini #3
Apple Mash
Apple Pie Cocktail
Apple Pie Cocktail #2
Apple Pie Cocktail #3
Apple Pie Margarita
Apple Pie Martini
Apple Pie With A Crust
Apple Rouge
Apple Rum Cooler
Apple Sharlotka
Apple Slut
Apple Toddy
Applebottom Pimp
Applecar
Appled Rum Cooler
Applejack Cocktail
Applejack Cocktail #2
Applejack Daisy
Applejack Manhattan
Apples and Oranges Martini
Appletini
Appletini #2
Appleton's Spiced Ice Tea
Apres Ski
Apricot Babe
Apricot Cocktail
Apricot Crowfoot
Apricot Crush
Apricot Jack
Apricot Kiss
Apricot Lady
Apricot Sour
Apricot Tree
Apricot-Mango Martini
Apricots And Cream
April Apple
April Rain
April Shower
April's Apple
April's Summertime Punch
April's Violet
Aprishot
Aqua Fodie
Aquapolitan
Aquarius
Aquatini
Aqueduct
Arago
Aragorn
Arawak Cup
Arawak Punch
Arcadia
Arcadian Lovemaker
Arch de Triumph
Archbishop
Archdruid
Arctic Orange
Arctic Red
Are You Tough Enough?
Argentine-Style Bellini
Arielle's Fuck 'n Run
Ario Bomb
Arizona Buttkicker
Arizona Sunrise
Arizona Sunset
Arkansas Razorback
Armada Martini
Armored Car
Armour Cocktail
Army Ranger
Army Special
Arnie's Cocktail
Around The World
Arrowhead
Arthur Tompkins
Arthur Tompkins
Artic Red
Artillery
Artists' Special
Aruba
Aruba Cocktail
Asbury Park
Ash Blonde
Aspiration
Assassin
Asskicker
Astoria
Astral Trip
AT&T
AT&T
Atlanta Brave
Atlas
Atomic Orange Cream
Attaboy
Audrey's Russian
August Moon
Aunt Agatha
Aunt Jemima
Aurum Cocktail
Autumnal Equinox
Averno
Aviation
Aviator Fuel
Avocado Daiquiri
Avril Cocktail
AWOL
Axe Murderer
Axelrod's Sweet Concoction
Aztec Gold
Azteca
B & B Stinger
B & P
B&B
B's Creamy Gift
B's Tropical Fix
B's Tropical Rum
B-2
B-28
B-52 #2
B-52 #3
B-55
B-69
B.A.V.
B.M.W.
B.V.D.
B.V.D. #2
Babbie's Special Cocktail
Baby Doll
Baby Fingers Cocktail
Baby Fioula
Baby's Bottom
Babyface Martini
Babymama Drama
Bacardi Cocktail
Bacardi Geezer
Bacardi Lime Cocktail
Bacardi Martini
Bacardi O Tini
Bacardi Pina Colada
Bacardi Refresher
Bacardi Special
Bacardi Tu Tu Cherry
Bacardi Volcano
Bacardi Yeah Martini Cocktail
Bacchus
Bacci Ball
Bachelor's Bait
Back Burner
Back In Black
Back Seater
Back Street Banger
Backstreet
Bacon and Tomato Sandwich
Bad Mother Fucker
Baduizm
Bag of Filth
Bagce
Bailey Martini
Bailey's and Amaretto
Bailey's Comet
Bailey's Meets Cadburys
Bailey's White Russian
Bailey-Bu
Bairn
Baja Side Car
Bakkus
Balalaika
Balalika
Balanchine's Belle
Bald Taco
Baldini Blues
Bali Dream
Ball Or Head
Ball-Peen Hammer
Ballack
Ballet Russe Cocktail
Ballistic Banana
Ballylickey Bait
Balm Cocktail
Balmoral
Balmore Pucker
Baltic Murder Mystery
Baltimore Bracer
Bamboo Cocktail
Bambus
Bamm Passion
Banana Barbados
Banana Bird
Banana Bliss
Banana Cognac
Banana Cow
Banana Crantini
Banana Daiquiri
Banana Foster
Banana Foster Martini
Banana Hammock
Banana Hammock #2
Banana Italiano
Banana Lifesaver
Banana Mama
Banana Margarita
Banana Moo
Banana Nut
Banana Nutbread
Banana Rocket
Banana Rum Cream
Banana Rum Frappe
Banana Russian
Banana Sandwich
Banana Slide
Banana Slip
Banana Snowman
Banana Split
Banana Split #3
Banana Split Martini
Banana Tree
Banana Twist
Banana-Berry Felch
Bananaball
Bananarama
Banaquiri
Banff Cocktail
Bangkok Monkeyshocker
Bannister
Bannockburn
Banoffee Milkshake
Banshe
Banshee
Barbados Cocktail
Barbados Fondue
Barbara
Barbarella
Barbary Coast
Barbed Wire
Barbican
Bare Cheeks
Barefoot And Pregnant
Barn Door #2
Barney
Barnstormer
Barnum
Baron Cocktail
Baronial
Barracks Bash
Barrier Reef
Barrow Blues
Bartender's Margarita
Bartender's Rootbeer
Barton Special
Basic Bill
Basin Street
Batida de Coco
Batida de Pina
Batidas Frozen
Batiste
Bav
Bavarian Alps
Bavarian Alps #2
Bavorak
Baw
Bawls On Your Forehead
Bay Horse
Bayou Backwater
Bazooka
Bazooka Bomber
BBC #2
BBC Cocktail
BC Snowball
Beach Haus
Beach Peach
Beachcomber
Beachcomber #3
Beachcomber's Gold
Beadlestone Cocktail
Beal's Cocktail
Beam Me Up
Beam Me Up Scotty
Beansy's Battleground
Bear Juice
Beard Love
Bearded Clam
Beautiful
Beautiful Day
Beautiful Fungus
Beautiful One
Beauty Spot Cocktail
Beaver Rub
Becky's Nectar
Bed Spinner
Bedroom Farce
Bee Stinger
Bee's Kiss
Bee's Knees
Bee-Stung Lips
Beef On Rye
BeeGee OJ
Beerbon Sour
Beetle Juice
Behind Enemy Razz
Beige Blindfold
Beijing Mix
Being Bobby Brown
Belgian Berry
Belgian Brownie
Bellamy Scotch Sour
Belle Melon
Belle of Ellis Island
Belles Of St. Mary's
Bellini #3
Bellini Martini
Bellinski
Bellwitch
Belmont
Belmont Stakes
Bend Me Over
Benedictine Cocktail
Bengal
Bengal Tiger
Benji
Bennet Cocktail
Bennett Cocktail
Bent Nail
Bentley
Bergenline
Berlin Martini
Bermuda Bloom
Bermuda Cocktail
Bermuda Rose
Bermuda Rum Swizzle
Bernardo
Berry Buster
Berry Chocolate Martini
Berry Cobbler
Berry Fusion Martini
Berryjito
Bertiebreezer
Bertrand's Black Magic
Bessemer
Best Year
Betsy Ross
Betty Paige
Between The Sheets
Biffy Cocktail
Big Apple Cinnatini
Big Apple Margarita
Big Blue Sky
Big Booty Shake
Big Brothers
Big Bull
Big Cran Apple
Big Daddy Woo Woo
Big Dipper
Big Easy Martini
Big Game Punch
Big Hicky
Big Hug
Big Pine Puss
Big Red Cocktail
Big Red Hooter #2
Big Skyy
Big Titty Ho on a Motorcycle
Big Toe
Bighorn
Bijou Cocktail
Bikini Cocktail
Bikini Martini
Bikini Wax
Bill Clinton Politically Erect
Bill Clinton Zipper Dropper
Bill Leaves Town
Bill Murray and The Ghostbusters
Billy Bishop
Billy Hamilton
Biohazard
Bird of Paradise
Birger Jarl
Birky's Bubblegum
Birth Control
Biscay
Biscayne Cocktail
Bitch on Wheels #2
Bitch-On-Wheels
Bitches Tit
Bitter Apples
Bitter Bikini
Bitter End
Bitter Evan
Bitter Lime
Bitter Sweet
Bittersweet Cocktail
Bittersweet Jack
Bittersweet Symphony
Bizonkadonk Martini
Black and Blue #2
Black and Fall
Black and White
Black and White Martini
Black Baltimore
Black Banana
Black Blood
Black Cat
Black Cherry Kool-Aid
Black Cherry Margarita
Black Christmas
Black Cow #2
Black Day In Alabama
Black Death
Black Death Wish
Black Devil
Black Dog
Black Dublinski
Black Eye
Black Feather
Black Forest Shake
Black Gin
Black Green Lantern
Black Haus Twist
Black Hawk
Black Irish
Black Jew
Black Lady
Black Lemon
Black Licorice
Black Lodge
Black Magic
Black Magick
Black Manhattan
Black Marble
Black Martini
Black Martini #2
Black Metal
Black Monday
Black Murder
Black Orchid Shooter
Black Orgasm
Black Pagoda
Black Pearls
Black River
Black River Boogie
Black Rose
Black Rose Bacardi
Black Russian
Black Russian #3
Black Russian #4
Black Santa
Black Stripe Cold
Black Stuff
Black Stuff #2
Black Tartan
Black Widow
Black Witch
Black Zaffa
Blackberry Martini
Blackhawk
Blackjack
Blackjack Margarita
Blackpool Tower
Blackthorn
Blanche
Blarney Stone Cocktail
Blastula
Blavod Martini
Blaze of Glory
Bleeding Heart
Blended Heaven
Blenheim
Blessed Event
Blimey
Blind Melon
Blinker Cocktail
Blitz
Blizzard
Bloat Mary
Block and Fall
Blonde Bombshell
Blonde Jenny
Blood
Blood and Sand Cocktail
Blood Fetish
Blood Orange Cosmo
Blood Orange Martini
Blood-Orange Margarita
Bloodbath
Bloodfeast
Bloodhound Cocktail
Bloody Beer
Bloody Biker
Bloody Brain
Bloody Cherry
Bloody Fairy
Bloody Jack
Bloody Jager
Bloody Jim
Bloody Lip
Bloody Margarita
Bloody Maria
Bloody Maru
Bloody Mary
Bloody Mary Jolly Style
Bloody Matador
Bloody O.J.
Bloody Pepper
Bloody Piss
Bloody Sun
Bloody Tampon
Bloody Tory
Bloody Viking
Bloomer Dropper
Blow My Skull Off (Almost)
Blowfish
Blue Alexander
Blue and Gold
Blue Angel
Blue Angel #2
Blue Angel #3
Blue Balalaika
Blue Ball
Blue Bird
Blue Blarney
Blue Blazer #2
Blue Bruiser Cocktail
Blue Bucky
Blue Canary
Blue Carnation
Blue Chili
Blue Christina
Blue Cloud Cocktail
Blue Cosmopolitan
Blue Cowboy
Blue Denim
Blue Devil Cocktail
Blue Diablo
Blue Dog
Blue Dolphin
Blue Dragon
Blue Dragonfly
Blue Edisonian
Blue Fox Trot
Blue Grass Cocktail
Blue Hawaiian Screw
Blue Hawaiian Screw #2
Blue Helena
Blue Ice
Blue In The Face
Blue Jacket
Blue Jeep Island
Blue Kamikaze
Blue Lady
Blue Light Special
Blue London Sidecar
Blue Margarita
Blue Monday
Blue Moon Martini
Blue Mountain
Blue Parrot
Blue Plaid
Blue Pucker Bomb
Blue Riband
Blue Rita
Blue Rox's Martini
Blue Sex
Blue Shark
Blue Skies
Blue Sky #3
Blue Skyy
Blue Squid
Blue Star
Blue Sunset
Blue Tartan
Blue Temptation
Blue Train
Blue Trane
Blue Velvet Martini
Blue Watch
Blue Wave
Blue Zero
Blue-on-Blue Martini
Bluebeard
Bluebeard #2
Blueberry Daiquiri
Blueberry Lemonade
Blueberry Martini
Blueberry Martini
Bluebird
Bluecheese Martini
Bluegreeni
Bluesberry Cooler
Bluetail Fly
Blushin' Russian
Blushin' Russian #2
Blushing Barmaid
Blushing Bride
Blushing Geisha
Blushing Margarita
BMW
Boardwalk
Bob Cocktail
Bob Dandy
Bob's Moscow Mule
Bobby Bare
Bobby Burns Cocktail
Boca Chica
Bocci Ball
Boccie Bounce
Body Maid
Bohemian Martini
Bold Gold Monkey
Bolero
Bolo Cocktail
Bolshoi Punch
Bomb Cocktail
Bomb Pop
Bomb Pop
Bombay Cocktail
Bombay Cosmo
Bon Bini
Bon Voyage
Bonaparte
Bondages' No Problem
Bone
Bone Crusher
Bonnie's Black Jack
Bonny Doon
Bonny Prince
Boo Hoo
Boobies In Manhattan
Boom Shaka Laka
Boomerang
Boomerang Martini
Booster
Boot Hill
Bootleg
Bootlegger
Booty Clappin' Angel
Booty Juice
Border Patrol
Boredom Kills
Borinquen
Borrowed Time
Bosom Caresser
Boston Cocktail
Boston Sidecar
Boston Sour
Boswellian Booster
Bottlecap
Bottom of the Barrel
Boulevard
Bounty Bar Margarita
Bourble
Bourbon a la Kris
Bourbon and Water
Bourbon Black Hawk
Bourbon Black Hawk #2
Bourbon Cobbler
Bourbon County Cowboy
Bourbon Cream
Bourbon Crusta
Bourbon Daisy
Bourbon Flip
Bourbon Float
Bourbon Old-Fashioned
Bourbon Satin
Bourbon Sidecar
Bourbon Smash
Bourbon Sour
Bourbon Stone Sour
Bourbon Supremo
Bourbon Triple Sour
Bourbonella
Bouzo
Bouzo
Boxcar
Boyd of the Loch
Bradford
Brain Matter
Brain Pain Killer
Brainbow
Brainstorm
Brainwave
Brandied Apricot
Brandied Apricot Frappe
Brandied Egg Sour
Brandied Ginger
Brandied Madeira
Brandied Port
Branding Iron
Brandy Alexander
Brandy Alexander #2
Brandy Benedictine Cream
Brandy Blazer
Brandy Buca
Brandy Cassis
Brandy Champarelle
Brandy Classic
Brandy Cobbler
Brandy Cocktail
Brandy Daisy
Brandy Fino
Brandy Flip
Brandy Gump
Brandy Ice
Brandy Jack
Brandy Manhattan
Brandy Melba
Brandy Old-Fashioned
Brandy Rainbow
Brandy Scaffa
Brandy Slapper
Brandy Sling
Brandy Smash
Brandy Sour
Brandy Stinger
Brandy Toddy
Brandy Vermouth Cocktail
Brandy-O
Brantini
Brasier d'Ange
Brassy Blond
Brave Bull
Brazen Hussy
Brazil Cocktail
Brazilian Daiquiri
Breakfast
Breakfast Eggnog
Breakfast Martini
Breast Caresser
Breast Milk On Acid
Breath of God
Breath Stealer
Breath Taker
Breeze of Saronno
Bresnan
Brian Fabulous
Brick
Briefcase
Brigitte Bardot
British Comfort
British Snakebite
Brittany Cocktail
Broadside
Broadway Martini
Broken Heart Martini
Broken Spur Cocktail
Broker's Thought
Bronsky
Bronx Cocktail
Bronx Golden Cocktail
Bronx Martini
Bronx Silver Cocktail
Bronx Terrace Cocktail
Bronze Dragon
Bronze Monkey
Brooklyn
Brooklyn Hippie
Brooklynite
Brown and Beige
Brown Bear
Brown Bomber
Brown Cocktail
Brown Cow
Brown Cow #2
Brown Derby
Brown Elephant
Brown Eye Opener
Brown Fox
Brown Hen
Brown Town Busta
Bubble Cream Martini
Bubble Gum #2
Bubblegum Shaker
Bubbly Butt Pirate
Bubbly Martini
Bubbly Red Sex
Bucatini
Buckeye Martini
Buddha's Banshee
Buffalo's Milk
Bukhara Coffee
Bull and Bear
Bull Breaker
Bull Jacks
Bull Shot
Bull's Blood
Bulldog Cocktail
Bullfrog #2
Bullshot #3
Bullshot #4
Bumbo
Bumpo
Bungalow
Bunny Bonzana
Bunny Fucker
Burfentailor
Burn's Night Special
Burning Bud
Burning Demon Piss
Burning Sunset
Burnt Almond
Burnt Embers
Burnt Martini
Burnt Toasted Almond
Bushranger
Bushranger #2
Bushwacker
Bushwacker #4
Busted Nut
Butch Beer
Butch's Pink Panties
Butt Naked
Butter Baby
Butter Chocolate Bliss
Butter Cream
Butter Milk
Butter Nut Scotch
Butter Pecan
Butterbeer #2
Buttered Brandy
Buttered Toffee
Butterfinger #2
Butterflies Cocktail
Butterfly
Butterscotch Bawls
Butterscotch Eggnog
Butterscotch Martini
Butterscotch Truffle Martini
Buttertini
Buttery Nutty Squirrel
Buttery Russian
Button Hook Cocktail
Buzzer
Byrrh Cocktail
Byrrh Special
C&M
C-MOB
CA Area 151
Ca-Boom
Cabaret
Cabaret Martini
Cabin Fever
Cable Car
Cable Guide
Cabo
Cabo Wabo
Cactus Berry
Cactus Bite
Cactus Bowl
Cactus Jack
Cactus Juice
Cactus Prick
Cactus Venom
Cadalac Margarita
Cadillac Margarita
Cadiz
Cafe Amaretto
Cafe Antrim
Cafe de Paris
Cafe de Paris Cocktail
Cafe Foster
Cafe Joy
Cafe Marnier
Cafe Martini
Cafe Romano
Cafe Theatre
Cafe Trinidad
Cafe Zurich
Caffeini Martini
Caipirao
Caipirinha
Caipirinha #2
Caipirissima
Caipiroska
Cajun Comforter
Cajun Martini
Caledonia
Caleigh
Calgary Flames Martini
California Dream
California Martini
California Stripper
Caliope
Call of the Snowfields (Lumike...
Calm Voyage
Calming Draught
Calvados Cream
Calvarniac
Cameron's Kick
Campari Cocktail
Campari Martini
Campari Shakerato
Campesina
Camshaft
Can Can
Canada Cocktail
Canada Dream
Canadian and Campari
Canadian Apple
Canadian Black
Canadian Blackberry
Canadian Breeze
Canadian Car Bomb
Canadian Cherry
Canadian Cocktail
Canadian Cowgirl
Canadian Diamond
Canadian Funky Electric Cider
Canadian Manhattan
Canadian Old-Fashioned
Canadian Pineapple
Canadian Princess
Canadian Roley
Canadian Salad
Canario
Candida
Candle in the Window
Candy Apple #2
Candy Apple Martini
Candy Apple Martini #2
Candy Fireball
Cannabia
Cannibalized Christian
Cannonball
Canoe River Special
Cantaloupe Cup
Canton
Canyon Quake
Cape Brenton Slide
Cape Of Good Will
Cape Snow
Capetown Coffee
Cappucini
Cappucino Cocktail
Capri
Captain Al
Captain and Taneal
Captain Cook
Captain Crisp
Captain Jack Sparrow
Captain Jack Sparrow #4
Captain Morgan's Steamy Applec...
Captain My Organ
Captain MyOrgan
Captain On A Diet
Captain Slim
Captain Vita Coco
Captain With A Skirt
Captain's Apple
Captain's Booty
Captain's Cocktail
Captain's Code
Captain's Coffee
Captain's Colada
Captain's Mast
Captains Pie
Caputo Special
Car Bomb
Cara Sposa
"Caramel ""J"""
Caramel Apple Martini
Caramel Candy Apple
Caramel Coke
Caramel Macchiato Martini
Caramel Martini
Caramel Martini #2
Caramel Mochatini
Caramel Nut
Caramel Nut Ice Cream
Carbonated Cranberry
Cardicas
Cardinal
Cardinal Rum
Caribbean Blues
Caribbean Cooler
Caribbean Grid Lock
Caribbean Harvest
Caribbean Hot Chocolate
Caribbean Kiss
Caribbean Madras
Caribbean Martini
Caribbean Martini
Caribbean Pineapple
Caribbean Smoked Torch
Caribe Cocktail
Caribe Cosmopolitan
Caribou Martini
Caricature Cocktail
Carl Oehl
Carmel Apple Funtini
Carmel Candy Apple
Carmel Coke
Caroli
Carolina Dream
Carpet Licker
Carrol Cocktail
Carrot Cake Martini
Cartwheel
Caruso
Caruso Blanco
Cary Grant
Casa Blanca
Casa Noble Margarita
Casino Cocktail
Casino Royale
Cassidy Mist
Cat and Fiddle
Cat's Eye
Cat's Meow
Catalina Margarita
Caucasian
Cavalier
Cavanaugh's Special
Cave In
Celebration
Celebration #2
Celeste Sunrise
Celtic
Celtic Mix Cocktail
Celtic Twilight
Cemetary Cider
Centauri Sundown
Centenario
Centipede
Cerebral Hemorrhage
Cesar Ritz
Cessna
Chai Toddy
Chain Lightning
Chambord and Cognac
Chambord Daiquiri
Chambord Frost
Chambord Kamikaze
Chambord Kiss
Chambord Margarita
Chambord Martini
Chambord Royale
Chambord Royale
Chambord Royale
Chambord Sling
Chambord Sour
Champagne Bleu
Champagne Gem
Champagne Hula
Champagne Lemon
Champagne Martini
Champagne Passion
Champagne Tropicale
Champs Elysees Cocktail
Chamtini
Chandos Club
Chanel #5
Chantelle
Chanticleer
Chaos Cocktail
Chapala
Chapel Hill
Chapman
Charap Margarita
Charger
Charging Rhino
Charles Bronson
Charles Cocktail
Charles's Daiquiri
Charles's Nightcap
Charlie Chaplin
Charlie Coke
Charlie Shaker
Charlie's Revenge
Charmer
Charon
Charro
Charro Negro
Chartini
Chartreuse Chocolate Kiss
Chartreuse Cocktail
Charybdis
Chastity Belt
Chatham Cocktail
Cheap Sunglasses
Checkerboard
Cheese Sandwich
Cheesecake Martini
Chelsea Cocktail
Chelsea Hotel
Chelsea Sidecar
Cherasberry Rum and Coke
Cherie
Cherried Cream Rum
Cherry Amaretto
Cherry Back
Cherry Blossom
Cherry Blossom #2
Cherry Bomb
Cherry Bomb #9
Cherry Breeze
Cherry Cobbler
Cherry Coke
Cherry Cola
Cherry Comfort
Cherry Cream Rum
Cherry Crush
Cherry Flip
Cherry Gimlet
Cherry Hill
Cherry Kiss
Cherry Kiss #2
Cherry Licorice
Cherry Lifesaver
Cherry Lime-aid
Cherry Long Island
Cherry Lover
Cherry Martini
Cherry Popper
Cherry Popper #3
Cherry Repair Kit
Cherry Ripe
Cherry Rum
Cherry Sling
Cherry Spitfire
Cherry Tree Climber
Cherry Vodka Sour
Cherrylicious
Cherrytini
Chewbacca
Chi-Chi
Chicago Apple Cider
Chicago Cocktail
Chicks Dig It
Chili Margarita
Chili Marnier
Chill-Out Cafe
Chilled Chocolate Grasshopper
Chilled Orgasm
Chilton
Chinatown
Chinese Cocktail
Chinese Cocktail #2
Chinese Mary
Chippy
Choclatini
Choco Buca
Choco-banana Tini
Chocodka
Chocolate Banana
Chocolate Banana Banshee
Chocolate Banana Fudgsicle
Chocolate Banana Sherbet
Chocolate Bomb
Chocolate Boobie
Chocolate Cake Martini
Chocolate Candy
Chocolate Cappuccino
Chocolate Carmel Martini
Chocolate Cherry Bomb
Chocolate Chicken
Chocolate Chimp
Chocolate Chip
Chocolate City
Chocolate Cloud
Chocolate Corvette
Chocolate Covered Banana
Chocolate Covered Strawberry
Chocolate Covered Strawberry D...
Chocolate Dream
Chocolate Espresso
Chocolate Flip
Chocolate Heaven Martini for 2
Chocolate Hurricane
Chocolate Kiss
Chocolate Lovers Martini
Chocolate Maple Moo
Chocolate Martini #4
Chocolate Martini #5
Chocolate Martini Lite
Chocolate Milk with a Kick
Chocolate Milkshake
Chocolate Mint Martini
Chocolate Mint Rum
Chocolate Mint Smooth
Chocolate Mountain
Chocolate Pirate
Chocolate Punch
Chocolate Raspberry Brownie
Chocolate Raspberry Cream
Chocolate Ravage
Chocolate Shock
Chocolate Snow Bear
Chocolate Soldier
Chocolate Stick
Chocolate to Die For
Chocolate Twist
Chocolate Vice
Chocolatey Orange Sunset
Chocolatier
Chocolatier Cake
Chocolatini
Chocotini
Choker
Choklad Prins Bertil
Chop Nut
Chowning's Tavern Wine Cooler
Christer Petterson
Christi's Corpse
Christina Ricci Cocktail
Christini Martini
Christmas
Christmas Bellringer
Christmas in a Cup
Christmas in a Cup
Christmas In The Tropics
Christmas Martini
Christmas Tree Water
Chronic
Chrysanthemum Cocktail
Chuhai
Chum
Chump
Chunnel Cocktail
Church Lady Martini
Ciclon and Coke
Ciel
Cigar Lover's Martini
Cinco de Mayo
Cinnamon Bloody Mary
Cinnamon Caramel Apple
Cinnamon Nuts and Cream
Cinnamon Road
Cinnamon Stick
Cinnamon Stick #2
Cinnamon Toast
Cinnamon Toast
Cinnamon Toast Crunch
Cinzano Cocktail
Cioccolato e Cocco
Circular Incision
Circus Peanut
Cit on Fire
Citrini
Citron Cheese Cake
Citron Splash Martini
Citrus Cactus
Citrus Eden
Citrus Martini
Citrus Mist Colada
Citrus Neon
Citrus Tango
Citrus Twist on Fire
City Slicker
Clamato Cocktail
Claremont
Clarence
Claret Lemonade
Claridge Cocktail
Class Act
Classic Cocktail
Classic Peach Daiquiri
Classic Sidecar
Classic Walker
Classy Razz
Clear Lemonade
Clementine Martini
Cleveland Steamer
Climax
Clint's Cosmopolitan
Cloister
Closure
Cloud Walker
Cloudberry Cocktail
Cloudberry Dream
Clove Cocktail
Clover Club Cocktail
Clover Club Royal
Clover Leaf Cocktail
Club Cocktail
Club Cuba
Club Paradise
Cobalt Kiss
Cobra
CoCito
Cock-A-Bendy
Cocky Apple Pucker Fucker
Coco Amor
Coco Berry
Coco Channel
Coco Cognac
Coco Martini
Coco's Cocktail
Cocoa Chanel
Coconut Batida
Coconut Brandy Bowl
Coconut Breeze
Coconut Cream Pie
Coconut Dream
Coconut Fusion
Coconut Gin
Coconut Milk
Coconut Monkey
Coconut Pie
Coconut Telegraph
Coconut Tequila
Coconut Toastie
Cocopolitan
Coctel Algeria
Coffee Alexander
Coffee Cocktail
Coffee Crisp
Coffee Crisp Shot
Coffee Flip
Coffee Grasshopper
Coffee Keokee
Coffee Lover's Martini
Coffee Old-Fashioned
Coffee Orloff
Coffee Royale
Coffee Sour
Coffee Stick
Coffin Nail
Cognac Coupling
Cognac Flip
Cognac Mint Frappe
Cognac Zoom
Cointreau Caress
Cokahlua
Cokahlualicious
Coko's Passion
Cola Chup-a-Chup
Colby's Delight
Cold Comfort Martini
Cold Deck Cocktail
Cold Duck Cocktail
Cold Porridge
Colditz
Colonial Cocktail
Colonial Rummer
Colony Club Martini
Colony Room Cocktail
Colorado Bulldog
Colorado Pug
Columbia Cocktail
Columbus Cocktail
Combat
Combo
Combustible Edison
Comfort Dry Manhattan
Comfort Manhattan
Comfort Tiger
Comfortable Brother
Comfortable Coffee Cocktail
Comfortable Fuzz
