Name
Robyn
Rockin' Killer Koolaid
Roll Me Over
Rosarita
Rosebud
Roxy Special
Royal Flush
Royal Hawaiian
Royal Passion
Royal Romance
Ruby Relaxer
Rum Runner
Rummple
RumRunner's RubyRed
Russian Apple
Russian Sunset
S2C3
Safari Juice
Sailor's Delight
Salem Witch
Salty Balls
Sammy Special
Saratoga Cocktail
Satin Rouge
Saucy Sue Cocktail
Scarlett's Torch
Schnapp It Up
Schumann's Gimlet
Scorpion's Tail
Screaming Multiple Orgasm On T...
Scrumdriver
Sea Breeze
Seabreeze
Seadoo
Seaweed
Seizure
Serena
Sex On Ice
Sex on the Beach #11
Sex on the Beach #2
Sex on the Beach #4
Sex On The Beach #5
Sex under the Boardwalk
Sex with the Bartender
Sexual Trance
Shady Lady
Shannon on the Beach
Shoot to the Moon
Siberian Sunrise
SigTau Scorpion
Sitarski
Skinny Dipper
Skittle
Skydiver
Skylab
Slaber
Slam Dunk
Slammin' Sammy
Slemmig Slyna
Slippery Surprise
Slushy
Smeraldo
Smooch
Smooth Sailing
Sneeky Sucker
Somebird
Son Of Adam
Sonny Gets Kissed
Sonoma
Sophisticate
South Padre Island
Southern Bride
Soviet Sunset
Split Beaver
Springtime
Stan's Surprise
Stanley Senior
Status Quo
Stoner On Acid
Strangeways to Oldham
Strawberry Kiss
Strike's On
Suffering Bastard
Sun City
Sunbeam
Sundowner
Sunset Breeze
Suntory Cocktail
Super Smoothie
Superman
Tangerine Cocktail
Tap That Ass
Tequila Sunrise
Tequila Sunset
Texas Apple Delight
Texas Rose
Thanksgiving Cocktail
The Admiral's Passion
The Bartman
The Bionic Drink
The Bozek
The Captains Silver Sunrise
The Classic
The Dorothy
The Emily Weir
The Finnely
The Fuzzy Magnum
The Fuzzy Pissbomb
The Game
The Green Mile
The Green One
The Green Wave
The Head
The Head
The Jolly Rancher
The Jolly Rancher
The Leap Frog
The Lunchbox
The Naked Lady
The Naked Lady
The Nog
The Race
The Sabino Special
The Shiwala
The Wedge
This-n-That
Three Day Weekend
Thug Heaven
Thug Passion
Tidal Wave
Tie Me To The Bedpost
Tie Me To The Bedpost - Hawaiian
Tie Me To The Bedpost Baby
Tiffany's Wet and Ready
Tiger Woods
Tijuana Taxi
Time of the month
Tina Baker
Tipsy Island
Tom's Rum Runner
Tonight's the Night
Tootsy Pop
Toxic Antifreeze
Tree Frog
Tree House
Tree Shaker
Triple Sec Sunrise
Tropic Heat
Tropical Binalada
Tropical Dawn
Tropical Dream
Tropical Heat
Tropical Itching
Tropical Kermit Piss
Tropical Lust
Tropical Nat
Tropical Orgasm #3
Tropical Storm Jack
Tropical Sunrise
Tropical Teaser
Tropical Titty Twister
Tropical Waters
Tropical Whiskey Punch
Troutie
Tsunami
Tsunami #2
Twister
Vaitkus
Valentine
Vampire Juice
Venus Rum
Verboten
Vicious Kiss
Vodka Sunrise
Voodoo Sunrise
Waikiki Beachcomber
Waste of Time Cocktail
Watercolour
Watermelon Pucker Fucker
Wave Runner
Weekend On The Beach
West Indian Punch
Wet and Wild Lip Tickler
Wet Dream
Whippet
Wicked Willy
Wild Island
Wild Sex
Wild Squirrel Sex
Wild Thing
Wild Wendy
Wile E Coyote
Windjammer
Winter Parker
Wonder Woman
Woo Woo
Wrightsville Sunset
Wu Wu
Yellow Birdie
Yellow Boxer
Yellow Fever
Yellow Parakeet
Yoda
Yum-Yum
Yummy Bidnis
Zadarade
Zippy's Revenge
Zombie #6
