Name
Dreamy Monkey
Drink of the Gods
Dry Lemonade
Duke's a Champ
Dungeon Punch
Dusty Dog
Eagle Eye
East Wing Cocktail
Easter Bunny
Eastwind
Eat My Martini
Ectoplasm
EDO Cocktail
Ejhazz
El Nino
Electric Jam
Electric Lemonade
Electric Lizard
Electric Ski-mask
Elmo
Emerald Isle #2
Emerald Jewel Funtini
Emerald Vodka Martini
En Sann En
Eraser
Esirnus
Eskimo Slugger
Ethiopian Camel Basher
Etyk
Evening in Paris
Event Horizon
Evil Slider
Excalibur
Excitabull
Exotic Finn
Exotic Summernight
Exploding Cherry
Explosion
Extreme Valentine
Fairytale
Fancy Nancy
Fashion Victim
Faux Nog
Festrus
Finnish Passion
Fire Engine with Alarm
Fire Fly
Fire in the Disco
Fire On Ice
Firehammer
Fizzy Green Hunnit
Fjellbekk (Mountain Stream)
Fjellfinn
Flageln
Flame Blazer
Flame of Love
Flaming Ale
Flashback
Flirtini
Flying Masturbator
Flying Tiger
Foamy Irishman
Foggy Afternoon
Foggy Morning
Fondaudege
Forest Funk
Formula 1
Fox Poison
Fraustadt
FrazzleBerry
French Cosmopolitan
French Flamingo
French Horn
French Kiss
French Martini
French Sailor
French Whore
Fresh Melon Martini
Fridays Frozen Mudslide
Frightleberry Murzenquest
Frisky Witch
Frog in a Blender
From Russia With Love
Frooty Biznitch
Frosted Apple
Frosty Amour
Frozen Black Irish
Frozen Citron Neon
Frozen Melon Ball
Frozen Mudslide
Frozen Steppes
Fruit a La La
Fruit Tingle #2
Fruity Vodka Beverage
Fuck Me Sideways
Fucked Up Float
Fucking Hot
Fudge Slide
Funky Filly
Fuquay Friday Night
Fuzzy Cooter
Fuzzy Ethan
Fuzzy F**ker
Fuzzy Logic
Fuzzy Martini
Fuzzy Melon
Fuzzy Navel #2
Fuzzy Nipple
Fuzzy Peach
Fuzzy Screw
Fuzzy Screw Against the Wall
Gables Collins
Gagarin
Gagliardo
Gailwarning
Galapagos
Gale At Sea
Galway Grey
Gator Booger
Gator Wizz
Gayhound
Gene Splice
Generic Kamikaze
Gerbil
Get Laid
Geting
Ghostbuster
Gibbs
Gingervitas
Ginny's Slammin' Goddess
Ginny's Slammin' Goddess #2
Gipsy
Giraffe
Girlie Martini
Glacier Mint
Glacier Mist
Glitch
Go Girl!
God's Child
Godchild
Godiva Chocolate Martini
Godmother
Gold Wizard
Golden Kiss Martini
Golden Russian
Golden Tang
Golden Trailer Martini
Goldfinger Martini
Goober
Good Fortune
Gooseberry Jam
Gorilla Milk
Gorky Park
Graffiti
Graham Cracker Smasher
Grand Hawaiian Screw
Granny's Apple Pie Martini
Grape Ape
Grape Bubbolicious
Grape Nehi
Grape Rocket
Grape Soda
Grapefruit Splash
Grapes of Wrath
Great Caesar's Martini
Green Ant
Green Apple #2
Green Delight
Green Dream
Green Eggs
Green Fantasy
Green Froggy
Green Gables
Green Hope
Green Island
Green Mirage
Green Monkey
Green Orange
Green Quencher
Green Russian
Green Russian #2
Green Spade
Green Spade #2
Green Tide
Green Vodka
Green Whale
Greenland
Gremlin Fixer
Greven
Grinch's Christmas
Groader
Guadka
Guinness Martini
Gumby Dammit
Gummy Sharks
Gun Barrel
Haacker Special
Hair Gel
Hair Raiser
Hairy Coconut
Hairy Navel
Hal Ligon
Hale Bopper
Haleakala Martini
Halfcast Russian
Hallo Police
Hammer Horror
Handball Cooler
Hard Lemon Ice
Hard Mick
Harpic
Harrison Ford
Harsh But Fair
Harvey Cowpuncher
Harvey Wallbanger
Haus Mix
Hawaiian Screw
Hawaiian Screw #2
Hawaiian Sea Breeze
Hawaiian Sunrise #2
Hawaiian Sunset
Hawaiian Volcano #2
Hazelnut Martini
Headless Horseman
Heartbreaker's Special
Heat of the Heart
Heated Cape Cod
Heaven on Earth
Heidi's Comet
Hell's Mary
Hematoma
Hep Cat
Her Name In Lights
High Rise
Hilde's Special
Hollywood
Honey Bunny
Honeydew Martini
Honolulu Hammer
Hoo Doo
Hop Skip and Go Naked
Horny Schoolgirl
Hoss's Holdup
Hot and Creamy
Hot and Dirty Martini
Hot Blah!
Hot Throbbing Banana
Hot Tub
Hunka Hunka Burnin Luv
Hunter Mountain
Hurlyburly
Hypnotic Martini #2
Ice Bear
Ice House Highball
Ice Pick
Ice Pick #2
Idonis
Igloo Sue
Ikonoclast
Impatient Virgin
Instant Apple Pie
Intercourse
Inverted Pyramid Martini
Inverted Traffic Light
Irish Dawg
Iron Butterfly
Island Girl
Italian Greyhound
Italian Ice
Italian Screw
Italian Screwdriver
Italian Soda
Italian Stallion #2
Italian Sunrise
Ivan's Holiday
Izayoi
Jack Hammer
Jack Hammer #2
Jack London Martini
Jackalope Punch
Jacobo's Melon Bomb
Jacobs Haze
Jade Isle
Jaguar
Jake's Bloody Mary
Jamaican Sunrise
Jamie's Martini
Janne's Summernight
Japanese Slipper #2
Jaq'ed Up Screwdriver
Jason Ball
Jay's Rootbeer Dream
Jealous Queen
Jedamski's Tropical Orgasm
Jenny's Concoction
Jenny's Summer Delight
Jericho's Breeze
Jersey Shore Cherry Lemonade
Jeweler's Hammer
Jihad
Jilly
Jim's Special
Jimtini
Jo Jo Superspy
Joe Blow
Johanna
John Daly
John Rocker
Johnny on the Beach
Jolly Green Giant
Joy Jumper
Joy Ride
JT Delight
Jufu Cocktail
Juicy Fruit
Juicy Tiger
Jungle Boogie
Justine
Kahlodster
Kahlua Bomb
Kahlua Madness
Kahlua Martini
Kak in the Eye
Kamakazie #2
Kamakazie Razzberry
Kamikaze
Kamikaze Kool
Kamikaze Version
Kangaroo
Kangaroo Kicker
Karamozov Koffee
Karlsson's Dream
Karma Chameleon
Karoff
Katinka
Kelly-K
Key Lime Martini
Key West Lemonade
Key West Screwdriver
Kiev Sundae
Killer Kool-Aid
Killer Kool-Aid #3
Killer Kool-Aid (Canada)
Kim-Berry
Kinda Tasty
Kish Wacker
Kiss and Tell
Kiss Me Quick
Kitten Cuddler
Kiwi-Berry Boat Drink
Kleinfeld
Klingon Battlejuice
Klingon Koffee
Knoxville Lemonade
Kosmo
Krazy Carl
Kremlin
Kretchma
Kretchma Cocktail
Krypto Kami
Kung Fu Kicker
Kurant
Kurant Collins
Kursk
La Cafe
La Carre
Lady in Green
Lakeside Lemonade
Lambraz
Lanette
Lara's Russian Qualude
Lash
Late Mistral
Latham's Rule
Laugh a Minute
Laughing at the Waves
Lava Lamp
Lawn Boy
Lawnmower
Lazy Daze
Le Grand Sunset
Leah's Last Hope
Leah's Last Hope #2
Left Handed Screwdriver
Lemon Drop #5
Lemon Drop #6
Lemon Drop Martini
Lemon Meringue
Lemon Slam
Lemon Splash Martini
Lemon Twist
Lemon Twister
Lemonberry Twist
Leprechaun's Delight
Lethal Lemonade
Liberator
Liberty Blue Champagne
Lick and a Promise
Licorice Stick
Life Is Good
Light Flow
Lightning Rod
Lime Avenger
Lime Green Bullfrog
Lime Vodka Collins
Limelight
Limelon
Limetini
Limon Collins
Limon Sunrise
Limongrad
Limonita
Linux Cocktail
Liquid Bubble Gum
Liquid Desert
Liquid Jello
Liquid Lite
Liquid Nerds
Liquid Sword
Liquid Watermelon
Little Brother
Long Kiss Goodnight Martini
Long Vodka
Longaberger Lemonade
Loopy Lemonade
Loose Caboose
Lost Cherry
Louie Louie
Love Potion
Lover's Nocturne
Low Lattitude Lust
Low Tide Martini
Lucky Double
Lucky Lemon
Ludvika Walker
Lumpy Lime
Lunchbox Lemonade
Luscious Lou
Lychee Martini
Lyndy
Lysekil's Groggen
Macaroon
Maddress
Madonna
Madras
Magic Mountain Dew
Magic Punch
Magic Trick
Magic's Tornado
Maier Special
Major Tom
Mama's Martini
Man in the Melon
Mandarin Crush
Mandarin Delight
Mandarin Dream
Mandarin Metropolitan
Mandarin Split
Mandarin Sunrise
Mandrin Cherry Smash
Mangotini
Manilla Gorilla
Maraschino Collins
Marc Feldini
Maria's Delight
Maria-Rocker
Martina Mandarina
Martini Bovine
Martini Dominikanis
Martini Navratilova
Marvellaid
Mashed Kermit
Masterblaster
Matisse
Matteress
Matti Nyknen
Matty's Magic Mixture
Mazerati
Mazrick
Mean Green Love Making Machine
Mean Green Machine
Mel's Summersault
Melon Ball
Melon Island
Melon Martini
Melon Patch
Melon Tonic
Melonball
Meloncholy Baby
Merlin's Love Potion
Metropolis
Miami Hurricane
Michael Moros Detroit Boy
Midnight Sun
Midori Dream
Midori Green Russian
Midori Hack
Midweek Tweak
Mikhail's Martini
Milky Way Martini
Mind Bender
Mind Eraser
Mind Eraser #3
Mind Over Marny
Mint Russian
Mint Russki
Minttini
Mirage
Miss Pastore
Miss Zoe's Hello Kitty
Missile Rider
Mission Accomplished
Missle Pop
Mistolin
Mocha Blanca Martini
Mocha Martini
Mofo Cocktail
Mogadon
Moilanen
Mona-Lisa
Mongolian Motherfucker
Monk's Martini
Monkey Cum
Monkey La La
Mont Blanc
Moocow's Brown Cow
Moody Blue
Moose Martini
Mormon Surprise
Morning Glory Cocktail
Morning Wood
Mortini
Moscow Bobsled
Moscow Chill
Moscow Mule
Mountain Cider High
Mozart Chocolate Liqueur
Mr G
Mud and Blood
Mud Fuck
Mud Slide
Mudwrestle
Mulatto Russian
Mule
Multi-Colored Smurf
Munchausen
Murder in the Forest
Muscovy Martini
Mutual Orgasm
Naked Pretzel
Naked Surfer
Naked Twister
Nan's Special
Nappy Dugout
Nasty Pablo
Nazi Qualik
Nemesis
Neon Ghost
Neon Voodoo
Neopolitan
Neopolitan Martini
Neva Cocktail
New Orleans Martini
New Orleans Salty Dog
New York Lemonade
Niagara Falls
Niagra
Nickel
Nickel Alloy
Nicolalas
Nijinski Blini
Ninotchka Cocktail
No Clue
Northern Lights
Norwegian Iceberg
Nuclear Waste
Nuclear Waste #2
Nuclear Zima
Nummer 10
Nurse
Nutcracker #2
Nutty Angel
Nutty Belgian
Nutty Bitch
Nutty Club
Nutty Martini
Nutty Russian
Nutty-Tini
Oakland Cocktail
Odwits
Ohrangarita
Ohranj Blossom
Ohranj Juice
Ohranj Julius
Ohranj Screwdriver
Oklahoma Cooler
Old Country Martini
Oliver's Green Diamond
Olle Goop
On the Green
On the Town
Ooo
Op Smash
Operation Recoverer
Oral Sex on the Beach
Orange Bliss
Orange Breeze
Orange Kiss
Orange Lion
Orange Martini
Orange Mule
Orange Smartie
Orange Smasha
Orange Surprise
Orange Venom
Orgasm #10
Orgasm #5
Orgasm #6
Orgasm a la Denmark
Orgasmic Fantasy
Osaka Dry
Out of Africa
Outrigger
Overcast Friday
Owdham Edge
Oxymoron
Padas Battery
Paisano
Pajama Jackhammer
Palm Breeze
Pamir Peach
Panama Deluxe
Papa Smurf
Papagena
Paraflu Cocktail
Paralyzer #2
Paris Hilton Cocktail
Party Death
Party Girl
Passcack Valley Orgasm
Passion Chi-Chi
Patel's Special
Pavlova Peach
Pavlova Supreme
Peach 200
Peach Blossom
Peach Blossom Martini
Peach Bullfrog
Peach Death
Peach Fuzz
Peach Passion
Peach Tumbler
Peachbreeze
Peachy Martini
Peapicker
Pear Martini
Pearl Harbour
Pearl Jam
Peekaboo
Pelvic Crusher
Penguin
Pepe's Flame of Love Martini
Pepper Manhattan
Peppermint Martini
Peppertini
Perfect Screw
Pesticidal Cherries
Petit Zinc
Phantom
Phillips Screwdriver
Phoenix Paradise
Pic-Walsh
Picasso 1
Piece of Mind
Piggelin
Pimp Cocktail
Pimp Daddy
Pimp Juice
Pimp Punch
Pine Needle
Pineapple Snap
Pink Cello
Pink Coral
Pink Cotton Candy
Pink Drink
Pink Elephants On Parade
Pink Lemonade
Pink Lemonade #2
Pink Panther
Pink Pantie Pulldown
Pink Passion
Pink Pillow
Pink Pitch
Pink Russian
Pinko
Piss in the Snow
Poison
Polar Bear #2
Polar Bear #3
Polish Professor
Polkagris
Polynesian Cocktail
Pomegranate Martini
Pompanski
Pooky and Chooky
Poontang
Popped Cherry
Porch Monkey
Pork Chop on Toast
Porky Bone
Power Screwdriver
Pretty Thing
Prince of Norway
Pulp Vega
Pure Ecstacy
Purple Cow
Purple Crayon
Purple Haze #4
Purple Helmeted Warrior #2
Purple Hooter #2
Purple Mask
Purple Motherfucker
Purple People Eater
Purple Peril
Purple Russian Gonzo
Purple Stealth
Queen Bee
Queen's Cousin
Quiet But Quick
Rafu Eighteen
Ragnar
Ragnar #2
Ragnar #3
Rampant Rabbit
Raspberry Cooler
Raspberry Cream
Raspberry Kamikaze
Raspberry Martini
Raspberry Remix
Raspberry Russian
Raspberry Swirl
Raspberry Truffle
Raw Sewage
Razberi Kicker
Razzberi Kazi
Razzleberry
Ready Steady
Red Apple
Red Apple Martini
Red Finnish
Red Gypsy
Red Hot Lover
Red Manhattan
Red Melon
Red Nail
Red Orange
Red Panties
Red Rasputin
Red Rock
Red Rudolph
Red Russian
Red Vodkatini
Regatta
Reggae Cocktail
Richie 50
Ricky Martini
Rising Skirt
Roaring 40's
Rob Love
Robin's Nest
Robitussin
Robyn
Rock and Rye Cooler
Rocky's Dilemma
Rococo
Roffsing
Roll Me Over
Rontini
Root Beer
Root Beer Float
Rosebud
Rosetta
Rosy Martini
Roxy Special
Royal Passion
RumRunner's RubyRed
Russian Apple
Russian Bear
Russian Cadillac
Russian Cider
Russian Cream
Russian Funk
Russian Kamikaze
Russian Kelman
Russian Monster Tom Collins
Russian Qualude
Russian Qualude #2
Russian Rose
Russian Sarin
Russian Seven
Russian Sunset
S2C3
Salem Witch
Salisbury Special
Salt and Pepper Martini
Salt Lick
Salty Balls
Salty Dog (Vodka)
San Diego Seabreeze
San Diego Silver Bullet
San Francisco
Sand in Your Shorts
Sarah Cocktail
Scanex
Schnapp It Up
Scooby Snack #2
Scorpino
Scotty Boy
Screaming Banana Banshee
Screaming Epsilon
Screaming Multiple Climax
Screaming Viking
Screw The City
Screw-Up
Screwdriver
Screwdriver #3
Screwdriver a la Carla
Screwdriver Boricua
Screwdriver With Color
Screwed Driver
Scrumdriver
Scurvy
SD Special
Sea Breeze
Seabreeze
Seadoo
Secret Blue
Seizure
Serena
Sex On An Arizona Beach
Sex on the Beach
Sex on the Beach #10
Sex on the Beach #11
Sex on the Beach #12
Sex on the Beach #2
Sex on the Beach #4
Sex On The Beach #5
Sex On The Beach #6
Sex on the Beach #7
Sex on the Beach - Bettsy Style
Sex on the Grass
Sexual Trance
Sexy Blue Eyed Boy
Sexy Lemonade
Shag by the Shore
Shakes - Party To Go
Shalom
Shamrocks
Shannon on the Beach
Shark Attack
Shark Tank
Shattered Dreams
She's Paying
SherryBear's Lemonade
Shogun
Si Kami Ki
Siberian Sunrise
Silent Sam Mix
Silver Fizz
Silver Sunset
Silverado
Simon Sez Seazar
Simple But Sweet
Sir Francis
Skinny Dip
Skittle
Sky Pilot
Skydiver
Sledgehammer
Slemmig Slyna
Slim's Sunrise
Slime Cocktail
Slimer
Slippery Dick #2
Slippery Nutcracker
Slippery Panties
Slippery Todd
Slippery Virgin
Sloughdriver
Slut Tits
Small Bomb
Smirnoff Snapple Spikage
Smith and Wesson
Smooth Pink Lemonade
Smooth Sailing
Smurf Cocktail
Smurf Juice
Smurf Piss #2
Smurfs Up
Sneeky Sucker
Snow Blinder
Snow Melt
Snowshot
Soft Love
Soho Martini
Something Peachie
Sonoma
Soulard Cordial
Sour Apple Martini
South Beach Martini
South Padre Island
South Side
Southern Peach
Soviet
Soviet Cocktail
Soviet Sunset
Spanish Guitar
Sparkley Spritz
Spear Chugger
Spice and Ice
Splender Blenders
Splurge
Spooky Juice
Springtime
Spymaster
St. Petersburg
Stan's Surprise
Stigmata
Stockholm 75
Stoli Around the World
Stoli Fruit Cocktail
Strangelove
Strap-O-Nilla Juice
Strawberry Blonde
Strawberry Cascade
Strawberry Cosmopolitan
Strawberry Dream #2
Strawberry Ice
Strawberry Lemon Drop Martini
Strawberry Splash
Stuffy in a Suit
Sugar 'n Sinz
Sunflower Highball
Suntory Cocktail
Sweating Colombian
Swedish Polar Bear
Swedish Polar Bear
Sweet Heart
Syberian Sunrise
Tangaze
Tangerine Cocktail
Taste of Winter
Tatanka
Tattooed Love Goddess
Teal Squeal
Teddybear
Temptress
Tete d'Armee
The Abba
The Betty Ford
The Bionic Drink
The Black Death
The Bozek
The Brett Schroeder
The BV
The Cornell
The Dragon
The Drink Without A Name
The Eclipse
The Emily Weir
The Fucking Shit
The Fuzzy Magnum
The Green One
The Hollywood
The Italian Job
The Jolly Rancher
The Jolly Rancher
The Kristy #2
The Lowee
The Moby
The Mummy
The Nomad
The Power Of Milk
The Quan
The Real Windex
The Teddy Toolman
The Two
The Usual
The Valentine
Thirsty Marine
This-n-That
Thug Heaven
Thunder Peel
Tie Me To The Bedpost #2
Tiger Paw
Tiger Woods
Tight Snatch
Tiki Torch
Tini Rita
Tokyo Rose
Tom Collins ala Olsen
Top Banana
Topher Special
Tovarich Cocktail
Toxic Antifreeze
Transmission Overhaul
Tree Frog
Triple Asp
Triple Threat
Triplesex
Tropic Heat
Tropical Binalada
Tropical Orgasm #3
Troutie
Tweaked
Twisted Screw
Twister
Umbrella Man Special
Under Current
Vaitkus
Valentine
Vanilla Pig
Vaughn Purple Haze
Vegas Lemon Drop Martini
Velvet Hammer
Velvet Hammer #2
Very Berry Tonic
Vibrator
Vicious Kiss
Vicker's Treat
Victory Collins
Vit Ryss
"Vodka ""7"""
Vodka Amaretto Sour
Vodka Amp
Vodka and Apple Juice
Vodka and Bitter Lemon
Vodka and Coke
Vodka and Schweppes
Vodka and Tonic
Vodka Bitter Lemon
Vodka Collins
Vodka Cooler
Vodka Daisy
Vodka Dry
Vodka Fizz
Vodka Gimlet
Vodka Greyhound
Vodka Martini
Vodka Orange
Vodka Pina Colada
Vodka Ricki
Vodka Russian
Vodka Salty Dog
Vodka Sling
Vodka Sonic
Vodka Sour
Vodka Stinger
Vodka Sunrise
Vodka Swizzle
Vodkalenius
Vodkatini
Vokter Pepper
Volga Boatman
Volga Boatsman
Volga Volga
Voodoo Doll
Wa-Hoo-Wa
Warped Thursday
Warsaw Cocktail
Wasabi Bloody Mary
Watermelon
Watermelon Crawl # 2
Watermelon Martini
Watermelon Shooter #3
Watermelon-Kazi
Waverunner
Wedding Anniversary
What She's Having
Whippet
White Carnation
White Cloud
White Girl
White Lightning
White Rabbit
White Romanian
White Spider
White Trash
Whiting Sunset
Wicked Apple
Wicked Tasty Treat
Widow Maker
Wiggle Worm
Wild Bill's Lemonade
Wild Buttery Squirrel
Wild Irish Buttery Squirrel
Wild Squirrel Sex
William's Rainbow
Windex
Winter Tropic
Witch of Venice
Wobbler
Wobbly Knee
Wolf (Howlin')
Wolfsbane
Woo Woo
Woodpecker
Wu Wu
Yellow Birdie
Yellow Fever
Yellow Fingers
Yellow Sock
Yo Mama Cocktail
Yoda
Yummy Bidnis
Zack Attack
Zadarade
Zorbatini
