Name
Damn It Jimmy
One Sip Martini
Bamboo Cocktail (Difford's 'Perfect' recipe)
Bamboo Cocktail (Joaquín Simó's recipe)
Banana Calling
Bananarama
Bloody Mary (Difford's recipe)
Dot (by Jason Clapham)
Fix One's Flint
Greenbriar
Jabberwock
Jerezana Cocktail
Journey of Brothers
La Perla
Old Gran's Punch
Palo Negro
Psychopathia Sexualis
Raisin' Cane
Sheroni
Sweet Liberty's Sherry Cobbler
Te Anaka
Three Gulps Martini
Toffee Negroni
Adonis
Alcatraz
Ambrosio Cup
Añogo
Anonymous (But Assertive) Sour
Artist's Special Cocktail
Bamboo Cocktail (Boothby's 1908 recipe)
Bamboo Cocktail (Stuart's 1904 recipe)
Bamboo Cocktail (with Palo Cortado Sherry)
Banana Bliss
Beginning of the End
Bending Blades cocktail
Big Fish
Bonsai
Byculla
Celery Gringo
Champagne Snowball
Clairvoyant
Clarita
Coronation Cocktail No.1
Dunlop Cocktail
Dunmore Cobbler
Dutch Artist's Special
East Indian
El Especialista
Explorer 'Martini'
Fino Flip
Flor de Jerez
Fog Cutter
Glee Club Cocktail
Gnome
Gonzo
Hardy Grunter
Holiday Martini
Honeymentum
In the August Sun
José Marti Especial
Late Night
London Calling
Malecon Cocktail
Marguerite No.2 (modern)
Mediterranean Margarita
Moon Cocktail
Mount Rushmore
Negrino
Old Barrel
Optimist
Orinoco cocktail
Palomino Flor
Pavoni
Petanque cocktail
Pink Mist
Pinky Negroni
Pisco Kid
Pizzicato Passage
Quotidien
Rebujito cocktail
Red Echo
Redcoat
Remember the Alimony
Robert Frost
Scotch Adonis
Señor Santoni
Sharon
Sherry Cobbler
Sherry Herbst
Sherry Sour
Sherry Valance
Sleepy Smoker
Summa Peto
Surf & Turf Cocktail
Sweet Tears of Mine
The Cornichon
The Last Time (AKA Stop Fiddling With My Drink)
The Neutral Ground
The Ribbon
Thunder In Paradise
Tirreno
Top Banana
Triomphe d'Anis (Triumph of Aniseed)
USS Wondrich
Valencia Martini
Vitamin C Cobbler
Walter Mondale
Well-fortified
Whisky Butter
Woody cocktail
Young Cuban
1862
1920s Artist
Admiral's Salute
Alberto Martini
Algonquin Special
Argha Noah
Atomic Cocktail
Balm Cocktail
Bamboo (Savoy's 1930 recipe)
Bamboo (with triple sec)
Bartender's Martini
Bergamot & Coconut Cobbler
Bergamot Bamboo
Blue Nightcap
Brandy Club Cocktail
Bronze Adonis
Celery Nome
Christmas Pudding & Custard Cocktail
Christmas Velvet Alexander
Club Cocktail (Embury's recipe)
Crowned King
Dolores #1
Dot (1937 Café Royal)
Dutch Master
Gage Cobbler
Gilbey Vintner's Punch
Ginger Snap (Fino Sherry & Ginger Ale)
Irish Blonde
Jerez
Kanu-No
Madame Mayahuel
Moondream
My Sherry Amore
Nome
P & G
Pablo Alvarez de Cañas Special
Patrón Chipotle Punch
Pruneaux
Roc-A-Coe
Rusty
Salty Lychee Martini
Salty Martini
Sargasso
Sketches of Spain
The Affiliate
The Bomb
The Dunaway
The Joanna
The Lady Wears Red
The Witches
Towser the Mouser
Trident
Tuxedo Cocktail No.3 (Lowe & Straub's recipe)
Tuxedo No.4 or Tussetto
Zee Dee
Barbara West
Cathy Olé Cocktail
Flame of Love Martini
Granny's Cocktail
Hot Rum Punch
Marshall
Rollergirl
Rousing Charlie
Strawberry Swizzle
Coronation
Saltecca
Bocado
Cambiar
Doña Lucia
El Vestido
Father’s Advice
Full Circle (by Ryan Mowat)
Herencia
La Familia
Lis Avi
Magno Cocktail
Nostalgia
Nuevo Sol
Orgullo
Verde Margarita
